Protein.IDs	Majority.protein.IDs	Protein.names	Gene.names	LFQ intensity Primed 1	LFQ intensity Primed 2	LFQ intensity Primed 3	LFQ intensity Primed+PRC2i 1	LFQ intensity Primed+PRC2i 2	LFQ intensity Primed+PRC2i 3	log2 fold change	p-value
Q96JM2;Q63HJ5;Q68CP0;Q6ZS14;U3KQU3	Q96JM2;Q63HJ5;Q68CP0	Zinc finger protein 462	ZNF462;DKFZp686L2367;DKFZp686B2325	30.90132	30.74839	30.27153	30.83598	30.57642	30.32442	0.061473846	0.091109162
Q96JM3;S4R3K0	Q96JM3	Chromosome alignment-maintaining phosphoprotein 1	CHAMP1	30.36724	30.27453	29.87853	30.25755	30.1409	29.82048	0.100458781	0.193860273
Q96JM7;A8K2F4;E9PLL7;E9PI01	Q96JM7;A8K2F4	Lethal(3)malignant brain tumor-like protein 3	L3MBTL3	27.20862	27.03097	26.90357	27.31562	27.05372	26.73763	0.012062709	0.021276894
Q96JY6;A0A087WVI1;B3KPU0;C9JS55;E5RGS7;H0YBP7;C9J0X3;C9K0F0;C9JSR2;F8WFB8;A0A087WUQ1;C9J760;H7C1D1	Q96JY6;A0A087WVI1;B3KPU0;C9JS55	PDZ and LIM domain protein 2	PDLIM2	21.49502	23.58095	23.75949	23.45199	23.6446	23.82803	-0.696386973	0.401179654
Q96JZ5;A0A024QYS2;Q9HD45;Q5TB53;Q8WUB5;Q8NCC4;Q96K55;B4DN13	Q96JZ5;A0A024QYS2;Q9HD45;Q5TB53;Q8WUB5;Q8NCC4	Transmembrane 9 superfamily member 3	SMBP;TM9SF3	25.85084	26.54174	26.7465	25.41693	26.36631	27.05765	0.099393209	0.063116372
Q96K76;A0PJ80;Q9H3L7	Q96K76	Ubiquitin carboxyl-terminal hydrolase 47	USP47	24.50749	25.04627	24.64938	24.67481	25.10717	24.7474	-0.108750661	0.199971603
Q96K80;F8VYY3;F8VQT2	Q96K80	Zinc finger CCCH domain-containing protein 10	ZC3H10	23.53315	23.26914	23.86656	23.91789	23.98059	23.40041	-0.210016886	0.344819425
Q96KB3;A0A024RDI6;Q9BW91;Q8NG26;D6RAW2;H7C386	Q96KB3;A0A024RDI6;Q9BW91;Q8NG26;D6RAW2;H7C386	"ADP-ribose pyrophosphatase, mitochondrial"	NUDT9	24.71382	24.89537	25.23004	24.92275	25.30403	25.27302	-0.22019132	0.493875521
Q96KM6	Q96KM6	Zinc finger protein 512B	ZNF512B	27.27471	26.66153	26.57788	27.3611	26.79054	26.641	-0.092842738	0.108016194
Q96KP4;B4DV28;B4DPF1;A0A024R382;Q9NW02;J3QKT2;J3KSV5;A0A087WYZ1;Q9H7K8;Q9NUV1;J3QRA8;J3QL02;J3QRD0;J3QKQ0;J3QLU1;J3QR27;J3QQN6;A0A087WVS2;J3QRH4;J3KSS4;J3KRD5;J3QRP4;J3KRJ8	Q96KP4;B4DV28;B4DPF1;A0A024R382;Q9NW02;J3QKT2	Cytosolic non-specific dipeptidase	CNDP2	29.70357	30.04075	30.14746	29.7881	30.00571	30.06433	0.011213938	0.023734159
Q96KQ4;G3V5J1;Q6ZU84	Q96KQ4;G3V5J1;Q6ZU84	Apoptosis-stimulating of p53 protein 1	PPP1R13B	22.88675	23.49818	22.62093	23.23462	22.63256	22.72964	0.136347453	0.160019353
Q96KR1;B2RNR6;A8K849;H0Y8W1;B3KP82;B3KVS4;Q05D65	Q96KR1;B2RNR6	Zinc finger RNA-binding protein	ZFR	30.33319	30.02631	30.05375	30.29176	30.09068	30.0879	-0.019031525	0.055164007
Q96L51;Q96L52;Q7L7W2;H0YJ75;Q13362;Q96B13;H0YN84;Q86U13;B4DI74;H0YJ49;H0YJU0;G3V2U3	Q96L51;Q96L52;Q7L7W2;H0YJ75;Q13362;Q96B13	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform	PPP2R5C	25.70754	26.11305	25.80676	25.7443	26.31489	25.96515	-0.132328669	0.255061524
Q96L73;B2RWP5;Q96MN8;Q9H6B5;Q658U6;A4QPE5;A0A1W2PS55;Q9H6H8;Q8NB95;Q96DQ7;D6RA58;D6RBV9;D6RA90;D6RBP3;Q6PJ64	Q96L73;B2RWP5	"Histone-lysine N-methyltransferase, H3 lysine-36 and H4 lysine-20 specific;Histone-lysine N-methyltransferase"	NSD1	28.4649	27.95355	27.8259	28.35859	27.84266	27.80384	0.079752604	0.108891224
Q96L91;A7E2D7;A0A0A0MR80;A0A0A0MR72;A0A0A0MR70	Q96L91;A7E2D7	E1A-binding protein p400	EP400	28.77514	28.60686	28.48474	28.78703	28.66621	28.32796	0.028512955	0.061409781
Q96L92;A0A0C4DFU6;H7C603	Q96L92;A0A0C4DFU6	Sorting nexin-27	SNX27	25.33569	25.94827	26.09533	25.1112	25.79367	25.69466	0.259916306	0.340924039
Q96LA8	Q96LA8	Protein arginine N-methyltransferase 6	PRMT6	22.98169	24.37093	23.73748	24.18813	24.11203	24.93373	-0.714598974	0.676885197
Q96LT9;H0YEB8;E9PPV2;X6RLP6	Q96LT9	RNA-binding protein 40	RNPC3	25.58907	25.07419	25.48625	25.51809	25.30117	25.16043	0.056603114	0.108443386
Q96MG7	Q96MG7	Melanoma-associated antigen G1	NDNL2	26.37428	26.18206	26.35761	26.53383	26.04798	26.19039	0.047252019	0.108959258
Q96MT8;D6R9Q4;D6RAY6	Q96MT8	Centrosomal protein of 63 kDa	CEP63	24.73474	24.52498	23.71576	23.80538	24.20695	24.15453	0.269542694	0.331186512
Q96MX3;A0A024QZB9;A0A087WVT1;E9PQ92;E9PJ50;B3KV76;A0A087WXA8;B2ZWH0;B9EG95;B4E2H9;B3KUX2;O95779;R4GMT1;Q59HH4;Q8NCC0;Q9UC06;Q96N95;O95780;Q7Z3I7;P52743;Q9NPC7;Q6ZT77;Q2M218	Q96MX3;A0A024QZB9;A0A087WVT1	Zinc finger protein 48	ZNF48;ZNF553	25.68977	25.63733	25.29957	25.75931	25.65259	25.39647	-0.060567856	0.137324513
Q96N46;Q69YS0;Q8TEM7;Q86TA5;F8WDH5;F8WDA3;C9JCY7;C9J974;C9JBA2	Q96N46;Q69YS0;Q8TEM7;Q86TA5	Tetratricopeptide repeat protein 14	TTC14;DKFZp313K2110;FLJ00166;DKFZp451L0319	25.01333	25.05345	24.55549	24.93008	25.07378	24.91255	-0.098043442	0.229036291
Q96N64;H0YC06	Q96N64	PWWP domain-containing protein 2A	PWWP2A	27.96626	27.77398	27.4073	27.40722	27.63547	27.24009	0.288253148	0.651677686
Q96N67;A0A1B0GWE0;B3KRG0;B4DSH0;A0A1B0GUE9;A4FU72;A0A1B0GVW2;A0A0C4DGY6;A0A0U1RQJ5;A0A0U1RRC1;A0A0U1RR97;A0A0U1RQT6	Q96N67;A0A1B0GWE0	Dedicator of cytokinesis protein 7	DOCK7	27.3616	27.59342	27.44924	27.19976	27.79872	27.5235	-0.039242427	0.074138882
Q96N83;B7ZKQ8;O00592	Q96N83;B7ZKQ8;O00592	Podocalyxin	PODXL	24.63179	24.42726	25.39133	21.73925	24.78731	25.00445	0.97312355	0.372598199
Q96NC0;R4GNG8;R4GMX9	Q96NC0;R4GNG8	Zinc finger matrin-type protein 2	ZMAT2	27.86124	27.8402	27.73576	28.02828	27.94514	27.95947	-0.16523234	1.624300116
Q96P11	Q96P11	Probable 28S rRNA (cytosine-C(5))-methyltransferase	NSUN5	27.88472	27.37235	27.64767	27.71823	27.49808	27.70127	-0.004281998	0.008583858
Q96P48;E7EU13;B7ZMI2;A0A0A0MSJ2;Q6ZMJ9;F8WBT0;F5GWN4;F5GWQ2;H0YGD1	Q96P48;E7EU13;B7ZMI2	"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1"	ARAP1	27.79996	27.84128	27.88052	27.99448	28.18073	27.97164	-0.208361944	1.385156292
Q96P70	Q96P70	Importin-9	IPO9	28.60668	28.97482	28.62363	28.47595	28.80067	28.73834	0.063384374	0.151759389
Q96PE3;D3DVH3;B8ZZB2	Q96PE3;D3DVH3	"Type I inositol 3,4-bisphosphate 4-phosphatase"	INPP4A	24.83769	24.95034	24.91903	24.88413	25.19517	24.72145	-0.031234105	0.076884639
Q96PU4;B1AL33;B3KV82;A0A0A0MSQ3	Q96PU4	E3 ubiquitin-protein ligase UHRF2	UHRF2	28.16092	28.05812	27.73834	28.41949	28.15576	27.84548	-0.154450099	0.300126311
Q96PU5;A0A1B0GVY1;A0A024R281;A0A024R2A4;K7ERN1;B7Z2P9;B7Z6K0;Q5XLQ3;K7EKL1;K7ENS6	Q96PU5;A0A1B0GVY1;A0A024R281;A0A024R2A4;K7ERN1;B7Z2P9;B7Z6K0	E3 ubiquitin-protein ligase NEDD4-like	NEDD4L	24.52295	24.94365	25.03435	24.66302	25.13367	24.96807	-0.08793958	0.157393375
Q96PU8;H0YG47;F5GXS8;F5GYM3;H0YGD6;F5H5U6;F5H8C8;B4DHR6;F5GYT7;H0YFB7	Q96PU8;H0YG47;F5GXS8;F5GYM3	Protein quaking	QKI	29.36592	29.14329	29.27175	29.31825	29.12623	29.23866	0.032610575	0.141764057
Q96PY5	Q96PY5	Formin-like protein 2	FMNL2	25.02947	25.30417	25.51437	24.91438	25.54751	25.32838	0.019247055	0.027766882
Q96PZ0;B3KY42;B3KRB2;E7EUH7;H0Y863;A3R6R7	Q96PZ0;B3KY42;B3KRB2;E7EUH7	Pseudouridylate synthase 7 homolog	PUS7	29.06409	29.0358	29.30641	28.83912	29.09592	29.52908	-0.019272486	0.029620958
Q96QE3;A0A075B754;H0UIC2	Q96QE3;A0A075B754;H0UIC2	ATPase family AAA domain-containing protein 5	ATAD5	26.85472	26.66601	26.44256	26.96279	26.6047	26.39069	0.001703898	0.002715211
Q96QK1;Q53FR4;Q5HYM2;I3L4S0;A0A1W2PP10;I3L4P4	Q96QK1;Q53FR4;Q5HYM2	Vacuolar protein sorting-associated protein 35	VPS35;DKFZp686O2462	28.16892	28.61105	28.45748	27.9907	28.43837	28.41305	0.131779353	0.271267816
Q96QU8;B3KW08;B7ZM10;I3L2K0;H3BPG8;H3BR41;H3BRV5;I3L0S8;H3BMW9	Q96QU8;B3KW08;B7ZM10	Exportin-6	XPO6	26.47828	26.46412	26.26599	26.21098	26.44875	26.32485	0.074602763	0.314492644
Q96QZ7;H7C4U7;H7C535	Q96QZ7;H7C4U7;H7C535	"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1"	MAGI1	27.5575	28.11247	27.48999	27.74272	27.89972	27.39157	0.041983922	0.058619847
Q96RF0	Q96RF0	Sorting nexin-18	SNX18	24.2566	24.21764	23.78885	24.63356	24.76056	24.50179	-0.544273376	1.503691808
Q96RG2;B7Z7R6;B7Z7V7;B7Z474;F8WEB4;C9J4R3	Q96RG2;B7Z7R6;B7Z7V7;B7Z474	PAS domain-containing serine/threonine-protein kinase	PASK	23.89615	23.83364	23.85605	22.75062	24.04593	23.90665	0.294213613	0.289382116
Q96RL7;A0A024R223;A0A024R238;B3KW31;H0Y7P8	Q96RL7;A0A024R223;A0A024R238	Vacuolar protein sorting-associated protein 13A	VPS13A	24.70086	25.10901	25.43844	25.00911	25.26488	24.87591	0.032803218	0.046386295
Q96RN5;Q6PKB8;G3V1P5;B7Z2H7;B4DGD6;Q69YR4;B3KW62;B3KWF1;Q69YK5;B4DN68;C9JM58;C9JZV5;C9JGN2;C9J1I1;F8WDM6;F2Z2B7;C9JLN7;Q9NXY2;H7C308;B4DM43;C9JCQ3;C9JJ12	Q96RN5;Q6PKB8;G3V1P5;B7Z2H7;B4DGD6;Q69YR4;B3KW62;B3KWF1;Q69YK5	Mediator of RNA polymerase II transcription subunit 15	MED15;DKFZp686A2214;DKFZp762B1216	27.21364	27.23178	27.41216	27.34799	27.4419	27.5018	-0.144703547	0.86778005
Q96RS0;B2RBJ7;B3KNW9	Q96RS0;B2RBJ7;B3KNW9	Trimethylguanosine synthase	TGS1	23.51292	24.93908	24.47011	23.85671	24.68939	22.78971	0.528762817	0.312311121
Q96RS6;E5RGX7	Q96RS6	NudC domain-containing protein 1	NUDCD1	28.08096	28.11649	28.38755	28.04302	28.10009	28.59042	-0.049507777	0.088476538
Q96RT1;Q1RMC9;V9HW13;B4DIP2;H0YA04;H0Y9E8	Q96RT1;Q1RMC9	Protein LAP2	ERBB2IP	24.57196	24.13132	24.29915	24.81617	24.60139	24.23367	-0.216265361	0.434658935
Q96RU2;B4E2Q2;F5GZ74;F5H2G4;F5H6Q3	Q96RU2	Ubiquitin carboxyl-terminal hydrolase 28	USP28	28.04765	28.15185	28.14019	28.20783	28.4525	28.47738	-0.26600647	1.35020482
Q96RY7;B4DR58;B4DQZ8;B3KNW3;I3L0Y8	Q96RY7;B4DR58;B4DQZ8	Intraflagellar transport protein 140 homolog	IFT140	25.17455	24.29074	22.53924	25.16104	24.81088	24.807	-0.924798965	0.518401023
Q96S44;B2RCM6;Q5JZ02	Q96S44;B2RCM6	TP53-regulating kinase	TP53RK	24.35636	22.45134	24.83711	24.49381	24.33142	24.73609	-0.63883845	0.361046499
Q96S55;B3KT25	Q96S55;B3KT25	ATPase WRNIP1	WRNIP1	26.76648	26.84625	27.1027	27.1042	27.09597	27.17446	-0.219732285	0.986354763
Q96S82;H3BV23;D3DW56;H3BSQ2;H3BUV9;H3BSE0	Q96S82;H3BV23;D3DW56	Ubiquitin-like protein 7	UBL7	21.2404	24.48278	24.57779	23.75267	24.44272	23.99576	-0.630062103	0.220156564
Q96S94;B4DE38;J3QSH2;B4DVR5;B3KQ08;C9J148;A0A0A0MSF3;Q9H2N7;J3KRL1	Q96S94	Cyclin-L2	CCNL2	26.99162	26.96069	26.72754	27.15586	26.88355	26.68886	-0.01614062	0.034309526
Q96SB8;C9JMN1;A0A0A0MRY1;A0A087WWI9;C9JEF0	Q96SB8;C9JMN1	Structural maintenance of chromosomes protein 6	SMC6	28.95008	28.57524	28.59914	29.02678	28.64921	28.63972	-0.063749949	0.133524352
Q96SL8;K7EQX6;K7ES33;K7EJE2	Q96SL8	Flt3-interacting zinc finger protein 1	FIZ1	22.38564	22.89979	22.79632	23.12056	22.787	22.99718	-0.274327596	0.674179161
Q96SQ9;B4DJI0;M0R152;M0R057;M0R2G8	Q96SQ9	Cytochrome P450 2S1	CYP2S1	26.73557	26.84757	26.70662	26.41933	26.66465	26.73622	0.156520208	0.676148581
Q96ST3;B3KQE3;H3BP90;H3BNZ3;H3BT34;H3BQ76;H3BQ88;H3BNA0;H3BQL7;H3BMA2	Q96ST3	Paired amphipathic helix protein Sin3a	SIN3A	31.16465	30.92875	30.76864	31.19496	30.90935	30.78838	-0.010216395	0.020431554
Q96SU4;B7Z4Q6;B1AKJ6;B3KW33;H0YE19;Q9BRN2;A0A096LPC8;G8JLK0;Q59HA8	Q96SU4;B7Z4Q6;B1AKJ6;B3KW33	Oxysterol-binding protein-related protein 9;Oxysterol-binding protein	OSBPL9	24.20434	25.17539	25.46255	23.84728	24.91137	24.83952	0.414703369	0.333563582
Q96T23;H0YER1;H0YCN2;Q05DG0;H7C306;H0YDG9;H0YEX0	Q96T23;H0YER1;H0YCN2	Remodeling and spacing factor 1	RSF1	29.33548	29.46449	29.02522	29.49398	29.26179	29.15422	-0.028268178	0.059550774
Q96T25	Q96T25	Zinc finger protein ZIC 5	ZIC5	27.09366	27.10199	26.47366	26.74188	26.77115	26.40211	0.251389821	0.452266268
Q96T37;A0A087WWP4;Q59EY1	Q96T37;A0A087WWP4	Putative RNA-binding protein 15	RBM15	29.1977	28.86779	28.85025	29.15991	28.75815	28.85076	0.048976898	0.106505514
Q96T51;A8K7B1;H0YA47;B3KSL1;H0YAC8;J3KPP6;H0Y9Y8	Q96T51;A8K7B1;H0YA47	RUN and FYVE domain-containing protein 1	RUFY1	24.79912	24.89185	24.93993	24.53118	24.77811	24.77334	0.182754517	0.934847756
Q96T58;F6WRY4;H0Y5U7	Q96T58	Msx2-interacting protein	SPEN	28.63699	28.55527	28.43559	28.75847	28.54237	28.44466	-0.039216359	0.131590704
Q96T76;H0Y746;Q5T454;H7C1W5;B0QZ77;F8WCH8;O43410;H0Y7V3;H7C0A9	Q96T76	MMS19 nucleotide excision repair protein homolog	MMS19	27.92722	28.05869	27.99183	28.01015	28.08157	27.58312	0.100967407	0.249733271
Q99426;K7EP07;K7EK42;K7EL99;K7EQH0;K7ER04	Q99426;K7EP07;K7EK42	Tubulin-folding cofactor B	TBCB	27.56783	27.78132	27.50499	27.55932	27.54532	27.64897	0.033507665	0.138035877
Q99459;B3KY60;B4DSH1	Q99459;B3KY60;B4DSH1	Cell division cycle 5-like protein	CDC5L	31.46324	31.2809	31.37814	31.61404	31.40253	31.27425	-0.056180318	0.191884409
Q99460;B2R6D0;A0A087WW66;Q05CW6;Q05BX4;H7BZR6;C9J9M4;H7C378;F8WCE3	Q99460;B2R6D0;A0A087WW66;Q05CW6;Q05BX4	26S proteasome non-ATPase regulatory subunit 1	PSMD1	28.45544	28.94383	29.33048	28.27342	28.92996	29.28348	0.080965042	0.072905528
Q99471;H3BPF6;H3BMQ1;F8VNW6;F8VQZ2	Q99471;H3BPF6;H3BMQ1	Prefoldin subunit 5	PFDN5	25.46326	25.91866	27.26123	26.63048	26.59818	26.43153	-0.339012146	0.246890571
Q99496;X6RFN3	Q99496;X6RFN3	E3 ubiquitin-protein ligase RING2	RNF2	29.08763	28.9695	28.58079	28.92742	28.93343	29.14336	-0.122097651	0.292914277
Q99504;B1APR7;Q0P685;B4E151	Q99504;B1APR7	Eyes absent homolog 3;Eyes absent homolog	EYA3	25.39679	25.58695	25.47877	25.67287	25.48493	25.6837	-0.126331329	0.676395731
Q99543;Q08AR5;Q6P5S9;H7C3L7;C9IZ83;F2Z3N9;F2Z3H0	Q99543	"DnaJ homolog subfamily C member 2;DnaJ homolog subfamily C member 2, N-terminally processed"	DNAJC2	27.03475	27.53036	27.34545	26.86927	26.88751	27.07979	0.358000437	1.05456308
Q99549;B3KS10;A0A0A0MT47;H0Y6J1	Q99549;B3KS10	M-phase phosphoprotein 8	MPHOSPH8	28.35241	28.35561	27.85121	28.60198	28.31514	28.02015	-0.126012802	0.205167869
Q99567;J3KMX1;B4DP20;B7Z5I6;I3L4K7;I3L245;I3L2W3	Q99567;J3KMX1;B4DP20;B7Z5I6	Nuclear pore complex protein Nup88	NUP88	29.65717	29.49669	29.45183	29.64048	29.47423	29.33854	0.050814311	0.180174529
Q99575;Q96F88;E5RK39	Q99575;Q96F88	Ribonucleases P/MRP protein subunit POP1	POP1	27.97624	27.81348	27.82645	27.99264	27.75455	27.98147	-0.037502289	0.149422772
Q99584;D3DV53	Q99584;D3DV53	Protein S100-A13	S100A13	25.30051	25.51223	25.68247	26.00642	25.626	25.99703	-0.37808164	1.063806369
Q99615;K7ESP1;K7ELJ8;K7ENB7	Q99615;K7ESP1	DnaJ homolog subfamily C member 7	DNAJC7	28.47143	28.82241	28.4999	28.65462	28.93407	28.67976	-0.158236821	0.478241629
Q99633;B2RBU0;Q5T9P7;M0R3G1;Q5T9P8	Q99633;B2RBU0;Q5T9P7;M0R3G1	Pre-mRNA-splicing factor 18	PRPF18	25.73936	25.2839	25.6451	25.93432	25.28047	25.38242	0.023718516	0.03253296
Q99676;A0A024RCM2;Q6ZND3	Q99676;A0A024RCM2;Q6ZND3	Zinc finger protein 184	ZNF184	23.5745	23.60332	22.11879	23.46824	23.66384	23.5451	-0.460191091	0.393857082
Q99733;B4DS05;B7ZB83;A0A024RCC9;B7ZAC7;C9J6D1;B7ZAK9;C9JZI7;E9PNJ7;A8MXH2;E9PKT8;E9PS34;E9PJJ2;E9PNW0;E9PP22;E9PKI2;H0YCI4;C9J1B1	Q99733;B4DS05;B7ZB83;A0A024RCC9;B7ZAC7;C9J6D1;B7ZAK9;C9JZI7;E9PNJ7;A8MXH2;E9PKT8;E9PS34;E9PJJ2;E9PNW0	Nucleosome assembly protein 1-like 4	NAP1L4	29.71052	30.01398	29.91798	29.68515	29.82054	29.76969	0.122367223	0.553870679
Q99829;B0QZ18;F2Z2V0;A6PVH9;E7ENH5;Q59EI4;Q5JX44;Q5JX45;Q5JX60;Q5JX59;Q5JX58;Q5JX56;Q5JX55;Q5JX61;Q5JX52;Q5JX54;Q5JX57;H0Y524	Q99829;B0QZ18;F2Z2V0;A6PVH9;E7ENH5;Q59EI4;Q5JX44;Q5JX45;Q5JX60;Q5JX59;Q5JX58;Q5JX56;Q5JX55	Copine-1	CPNE1	26.44567	26.87888	26.47534	26.03557	26.43213	26.85436	0.159280141	0.226947417
Q99836;B4E3D6;A0A0A0MS70;H0Y4G9;A0A0A0MST0;B4DU08;B4DT48;A0A0A0MSI9;A0A193CK37;A0A192GQL6;A0A192GQD4	Q99836;B4E3D6;A0A0A0MS70;H0Y4G9;A0A0A0MST0;B4DU08	Myeloid differentiation primary response protein MyD88	MYD88	24.45344	24.63112	24.52874	24.47482	24.32409	24.57323	0.080385844	0.379948469
Q99856;K7EJ04;H0YFY1	Q99856;K7EJ04	AT-rich interactive domain-containing protein 3A	ARID3A	27.41836	27.2641	27.71869	27.66058	27.62213	27.84464	-0.242064158	0.739699565
Q99871;B4DXP4;A6NDA1;Q6ZUX9;B4DJM4;H7BZF8	Q99871;B4DXP4	HAUS augmin-like complex subunit 7	HAUS7	25.42924	25.33906	24.95903	24.79119	25.20199	25.74514	-0.003662109	0.003845202
Q99880	Q99880	Histone H2B type 1-L	HIST1H2BL	24.55906	24.59776	25.32581	25.69835	22.45176	25.42896	0.301187515	0.101142031
Q99959;B8QGS9;B4DR79;B8QGS8;A0A087WXY2	Q99959;B8QGS9	Plakophilin-2	PKP2	24.7333	24.49363	22.78179	25.59966	25.42323	24.77354	-1.262573242	0.886247052
Q99986;A8K245;H0YJ50;H0YJJ9;H0YJF7	Q99986;A8K245;H0YJ50	Serine/threonine-protein kinase VRK1	VRK1	30.72232	30.56502	30.07954	30.7601	30.53677	30.70355	-0.211182276	0.442979242
Q9BPU6;Q53SW3;E7EWB4	Q9BPU6;Q53SW3	Dihydropyrimidinase-related protein 5	DPYSL5	30.08866	30.26528	30.63435	30.44154	30.50427	30.4827	-0.146738688	0.381151868
Q9BPW0;H0YDU8;A0A024R0Q7;P53041;Q53FR0;B2R6R6;B4DLP6;B4DDZ8;A8MU39;Q59F46;B7Z1I1	Q9BPW0;H0YDU8;A0A024R0Q7;P53041;Q53FR0;B2R6R6;B4DLP6;B4DDZ8;A8MU39	Serine/threonine-protein phosphatase;Serine/threonine-protein phosphatase 5	PPP5C	26.80956	27.07612	27.25512	26.79191	26.89885	27.15209	0.099315643	0.232247077
Q9BPX3;Q6NUR1;D6RA93;H0Y9Z8	Q9BPX3;Q6NUR1	Condensin complex subunit 3	NCAPG	28.01505	28.24477	27.94134	27.91439	28.31721	28.23676	-0.089070638	0.22741552
Q9BQ04;E9PLB0;E9PM61;U3KQD5	Q9BQ04;E9PLB0;E9PM61;U3KQD5	RNA-binding protein 4B	RBM4B	25.23107	25.05263	24.31734	25.03246	25.00007	25.17585	-0.202445348	0.286994064
Q9BQ13	Q9BQ13	BTB/POZ domain-containing protein KCTD14	KCTD14	24.37478	24.78472	24.61386	24.82852	24.84895	24.70815	-0.204088211	0.7384444
Q9BQ39;B4DED6;B4DW97;A0A087WVC1;K0J110;Q53FI9;Q9NTA9	Q9BQ39;B4DED6;B4DW97;A0A087WVC1;K0J110;Q53FI9;Q9NTA9	ATP-dependent RNA helicase DDX50	DDX50;mcdrh;DKFZp761E0323	30.58011	30.16997	29.67941	30.4874	30.22745	30.21859	-0.16798528	0.240983528
Q9BQ52;A0A0S2Z5M8;B4DT15;B3KT00;G5E9D5;E7ES68;B4E365;B3KSU9;H7C2I4;V9GYS7;J3QL08;V9GYU5;J3QRS2;V9GZ72;J3QLK4;J3QQT1;A0A0S2Z5J8;Q9HAS7	Q9BQ52;A0A0S2Z5M8;B4DT15;B3KT00;G5E9D5;E7ES68;B4E365;B3KSU9	Zinc phosphodiesterase ELAC protein 2	ELAC2	27.70649	27.71135	27.98691	27.65301	27.83286	28.19938	-0.093501409	0.193256334
Q9BQ61;K7EN60;B2RE11;K7ELS0;K7ERU7	Q9BQ61;K7EN60;B2RE11;K7ELS0;K7ERU7	Uncharacterized protein C19orf43	C19orf43	25.35894	25.05055	25.793	25.7214	25.27302	25.37232	-0.054749807	0.075564332
Q9BQ67;Q8TCJ8;B2RDP6;Q8NCK5;M0QX71;B4DTI1	Q9BQ67;Q8TCJ8;B2RDP6;Q8NCK5;M0QX71	Glutamate-rich WD repeat-containing protein 1	GRWD1;DKFZp564C172	28.57946	28.54307	28.43928	28.54613	28.47618	28.52167	0.005943298	0.043384806
Q9BQ70;H3BQ53;H3BSS3;Q9H384;H3BRP4;Q9H7D3;H3BSP8;H3BR53;B4DVF2;H3BMJ8;H3BTU3	Q9BQ70;H3BQ53;H3BSS3;Q9H384	Transcription factor 25	TCF25	21.99821	24.75868	23.99817	23.49436	23.50252	24.46613	-0.235981623	0.095423949
Q9BQC3;B3KRB8;H0YCR5;E9PJH6;E9PLL2;E9PMH7;E9PIY4;E9PPU3	Q9BQC3;B3KRB8	Diphthamide biosynthesis protein 2	DPH2	23.31824	23.59673	23.39885	22.17656	20.9613	23.44266	1.244434992	0.79728577
Q9BQG0;I3L1L3;B4DZZ1;B4DE42;I3L2H8;B4DWP5;I3L311	Q9BQG0;I3L1L3;B4DZZ1	Myb-binding protein 1A	MYBBP1A	32.20467	31.77561	31.45753	32.12186	31.7171	31.58374	0.005034129	0.006109698
Q9BQI0;B7Z6K5;A6PVM9;Q5JUP3	Q9BQI0;B7Z6K5;A6PVM9	Allograft inflammatory factor 1-like	AIF1L	26.68284	26.88483	26.92943	26.61512	26.5952	26.97956	0.102406184	0.282208578
Q9BR63;Q9NSD9;A8K666;B7ZB32	Q9BR63;Q9NSD9;A8K666;B7ZB32	Phenylalanine--tRNA ligase beta subunit	FARSB	27.08608	27.6476	28.11843	26.72012	27.26544	27.88274	0.327935537	0.295968856
Q9BR77;F5H0W5;F5H5Q8	Q9BR77;F5H0W5	Coiled-coil domain-containing protein 77	CCDC77	25.16902	25.52274	24.35662	24.14499	24.84709	23.91205	0.714749654	0.736115551
Q9BRD0;A8K4Z6;H7C462	Q9BRD0;A8K4Z6	BUD13 homolog	BUD13	28.03207	27.69717	27.46832	27.86361	27.70081	27.8147	-0.060517629	0.130310587
Q9BRG8;B1AVT0;A8K7I0;P49760;B7Z8N6;B3KR53	Q9BRG8;B1AVT0;A8K7I0;P49760;B7Z8N6	Dual specificity protein kinase CLK2	CLK2	27.67862	27.37567	26.92184	27.47816	27.25286	27.23013	0.004993439	0.007014779
Q9BRK4;B4DP66;Q9BRY6;B1AL11;B1AL12;B1AL13;S4R3W7	Q9BRK4;B4DP66;Q9BRY6	Leucine zipper putative tumor suppressor 2	LZTS2	24.71696	24.87061	24.45983	24.08327	24.46986	24.12195	0.457442602	1.250919281
Q9BRP8	Q9BRP8	Partner of Y14 and mago	WIBG	25.51283	26.08989	26.48654	25.45955	25.77776	25.88493	0.322340647	0.446798293
Q9BRS2;Q9H2L9	Q9BRS2;Q9H2L9	Serine/threonine-protein kinase RIO1	RIOK1	22.1699	22.36418	23.04983	22.43306	22.64403	22.45184	0.018326441	0.0222242
Q9BRT9;E5RFF9;E5RH56;B4DRD5	Q9BRT9;E5RFF9	"DNA replication complex GINS protein SLD5;DNA replication complex GINS protein SLD5, N-terminally processed;DNA replication complex GINS protein SLD5"	GINS4	25.20572	25.47482	25.51704	25.6004	25.33586	25.65488	-0.131186167	0.400637503
